study id,publication,pubyear,location,Latitude,Longitude,microbial name,microbial type,inoculant type,experimental type,inoculum in tr,inoculum in ck,inoculum,inoculation amount,inoculation amount,soil weight,fiNAl inoculation amount,log10,unit,inoculant quantity ,inoculation location,soil use type,soil origin,soil type,sandy or not sandy,extraction part,soil ph,log10ph,soil tc,log10tc,soil soc,log10soc,tn,log10tn,tp,log10tp,organic p,log10op,tk,log10tk,an,log10an,ap,log10ap,ak,log10ak,sterilization,application background,stress,specific background,rate,fertilizer,fertilizer type,supply rate,NAtive,plant,plant latin,plant type,experimental duration,experimental.periods,variable
215.000000 ,"li, min(2022)",2022.000000 ,NA,38.871400 ,115.517400 ,ml,fungi,fungi,greenhouse,fungal suspension,sterilized fungal suspension,fungi yes,NA,NA,0.500000 ,NA,NA,NA,no,seedings+soils,NA,other,NA,unknow,bulk,NA,NA,NA,NA,12.401392 ,1.093470 ,NA,NA,NA,NA,NA,NA,NA,NA,51.900000 ,1.715167 ,18.620000 ,1.269980 ,NA,NA,sterilization,NA,stress,dry,NA,no fertilizer,NA,NA,no NAtive,astragalus mongholicus,NA,herbaceous plants,120.000000 ,Medium-term,ap
215.000000 ,"li, min(2022)",2022.000000 ,NA,38.871400 ,115.517400 ,pa,fungi,fungi,greenhouse,fungal suspension,sterilized fungal suspension,fungi yes,NA,NA,0.500000 ,NA,NA,NA,no,seedings+soils,NA,other,NA,unknow,bulk,NA,NA,NA,NA,12.401392 ,1.093470 ,NA,NA,NA,NA,NA,NA,NA,NA,51.900000 ,1.715167 ,18.620000 ,1.269980 ,NA,NA,sterilization,NA,stress,dry,NA,no fertilizer,NA,NA,no NAtive,astragalus mongholicus,NA,herbaceous plants,120.000000 ,Medium-term,ap
215.000000 ,"li, min(2022)",2022.000000 ,NA,38.871400 ,115.517400 ,pl,fungi,fungi,greenhouse,fungal suspension,sterilized fungal suspension,fungi yes,NA,NA,0.500000 ,NA,NA,NA,no,seedings+soils,NA,other,NA,unknow,bulk,NA,NA,NA,NA,12.401392 ,1.093470 ,NA,NA,NA,NA,NA,NA,NA,NA,51.900000 ,1.715167 ,18.620000 ,1.269980 ,NA,NA,sterilization,NA,stress,dry,NA,no fertilizer,NA,NA,no NAtive,astragalus mongholicus,NA,herbaceous plants,120.000000 ,Medium-term,ap
218.000000 ,"zhao, dongying(2022)",2022.000000 ,morocco,31.791700 ,−7.0926,phosphate‑solubilizing rhizobacterium bacillus altitudinis gqyp101,psb,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,1.000000 ,NA,NA,NA,no,soils,NA,other,NA,unknow,bulk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,corn,NA,crop,30.000000 ,Short-term,ap
219.000000 ,"anli, mohamed(2023)",2023.000000 ,"31°5401800n, 8°0200800w",31.905000 ,−8.035556,"acaulospora delicata, acaulospora leavis, acaulospora sp,
claroideoglomus claroideum, glomus aggregatum, glomus
claroides, glomus clarum, glomus deserticola, glomus het-
erosporum, glomus macrocarpum, glomus microcarpum,
glomus sp, glomus versiforme, rhizophagus intraradices,
pacispora boliviaNA",amf,amf,field,amf inoculum,sterilized amf inoculum ,amf yes,NA,NA,field,NA,NA,NA,no,soils,NA,other,NA,sandy,bulk,8.120000 ,0.909556 ,NA,NA,0.008200 ,(2.086186),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.600000 ,1.313867 ,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,corn,NA,crop,NA,NA,ap
224.000000 ,"brazhnikova, yeleNA v.(2022)",2022.000000 ,43° 27′ n 77° 34′ e,29.036900 ,79.447200 ,penicillium bilaiae pb14,fungi,fungi,greenhouse,fungal suspension,water,fungi yes,"1*107 spore/ml, 1ml/seed",NA,0.300000 ,10000000.000000 ,7.000000 ,spores/seed,yes,seeds,NA,other,NA,unknow,bulk,8.400000 ,NA,26.500000 ,1.423246 ,NA,NA,1.800000 ,0.255273 ,1.700000 ,0.230449 ,NA,NA,NA,NA,NA,NA,12.200000 ,1.086360 ,535.300000 ,2.728597 ,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,barley,NA,crop,10.000000 ,Short-term,ap
224.000000 ,"brazhnikova, yeleNA v.(2022)",2022.000000 ,43° 27′ n 77° 34′ e,29.036900 ,79.447200 ,p. bilaiae c11,fungi,fungi,greenhouse,fungal suspension,water,fungi yes,"1*107 spore/ml, 1ml/seed",NA,0.300000 ,10000000.000000 ,7.000000 ,spores/seed,yes,seeds,NA,other,NA,unknow,bulk,8.400000 ,NA,26.500000 ,1.423246 ,NA,NA,1.800000 ,0.255273 ,1.700000 ,0.230449 ,NA,NA,NA,NA,NA,NA,12.200000 ,1.086360 ,535.300000 ,2.728597 ,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,barley,NA,crop,10.000000 ,Short-term,ap
224.000000 ,"brazhnikova, yeleNA v.(2022)",2022.000000 ,43° 27′ n 77° 34′ e,29.036900 ,79.447200 ,p. rubens ef5,fungi,fungi,greenhouse,fungal suspension,water,fungi yes,"1*107 spore/ml, 1ml/seed",NA,0.300000 ,10000000.000000 ,7.000000 ,spores/seed,yes,seeds,NA,other,NA,unknow,bulk,8.400000 ,NA,26.500000 ,1.423246 ,NA,NA,1.800000 ,0.255273 ,1.700000 ,0.230449 ,NA,NA,NA,NA,NA,NA,12.200000 ,1.086360 ,535.300000 ,2.728597 ,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,barley,NA,crop,10.000000 ,Short-term,ap
224.000000 ,"brazhnikova, yeleNA v.(2022)",2022.000000 ,43° 27′ n 77° 34′ e,29.036900 ,79.447200 ,talaromyces pinophilus t14,fungi,fungi,greenhouse,fungal suspension,water,fungi yes,"1*107 spore/ml, 1ml/seed",NA,0.300000 ,10000000.000000 ,7.000000 ,spores/seed,yes,seeds,NA,other,NA,unknow,bulk,8.400000 ,NA,26.500000 ,1.423246 ,NA,NA,1.800000 ,0.255273 ,1.700000 ,0.230449 ,NA,NA,NA,NA,NA,NA,12.200000 ,1.086360 ,535.300000 ,2.728597 ,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,barley,NA,crop,10.000000 ,Short-term,ap
224.000000 ,"brazhnikova, yeleNA v.(2022)",2022.000000 ,43° 27′ n 77° 34′ e,29.036900 ,79.447200 ,aspergillus sp. d1,fungi,fungi,greenhouse,fungal suspension,water,fungi yes,"1*107 spore/ml, 1ml/seed",NA,0.300000 ,10000000.000000 ,7.000000 ,spores/seed,yes,seeds,NA,other,NA,unknow,bulk,8.400000 ,NA,26.500000 ,1.423246 ,NA,NA,1.800000 ,0.255273 ,1.700000 ,0.230449 ,NA,NA,NA,NA,NA,NA,12.200000 ,1.086360 ,535.300000 ,2.728597 ,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,barley,NA,crop,10.000000 ,Short-term,ap
224.000000 ,"brazhnikova, yeleNA v.(2022)",2022.000000 ,43° 27′ n 77° 34′ e,29.036900 ,79.447200 ,penicillium bilaiae pb14,fungi,fungi,greenhouse,fungal suspension,water,fungi yes,"1*107 spore/ml, 1ml/seed",NA,0.300000 ,10000000.000000 ,7.000000 ,spores/seed,yes,seeds,NA,other,NA,unknow,bulk,8.400000 ,NA,26.500000 ,1.423246 ,NA,NA,1.800000 ,0.255273 ,1.700000 ,0.230449 ,NA,NA,NA,NA,NA,NA,12.200000 ,1.086360 ,535.300000 ,2.728597 ,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,barley,NA,crop,10.000000 ,Short-term,ap
224.000000 ,"brazhnikova, yeleNA v.(2022)",2022.000000 ,43° 27′ n 77° 34′ e,29.036900 ,79.447200 ,p. bilaiae c11,fungi,fungi,greenhouse,fungal suspension,water,fungi yes,"1*107 spore/ml, 1ml/seed",NA,0.300000 ,10000000.000000 ,7.000000 ,spores/seed,yes,seeds,NA,other,NA,unknow,bulk,8.400000 ,NA,26.500000 ,1.423246 ,NA,NA,1.800000 ,0.255273 ,1.700000 ,0.230449 ,NA,NA,NA,NA,NA,NA,12.200000 ,1.086360 ,535.300000 ,2.728597 ,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,barley,NA,crop,10.000000 ,Short-term,ap
224.000000 ,"brazhnikova, yeleNA v.(2022)",2022.000000 ,43° 27′ n 77° 34′ e,29.036900 ,79.447200 ,p. rubens ef5,fungi,fungi,greenhouse,fungal suspension,water,fungi yes,"1*107 spore/ml, 1ml/seed",NA,0.300000 ,10000000.000000 ,7.000000 ,spores/seed,yes,seeds,NA,other,NA,unknow,bulk,8.400000 ,NA,26.500000 ,1.423246 ,NA,NA,1.800000 ,0.255273 ,1.700000 ,0.230449 ,NA,NA,NA,NA,NA,NA,12.200000 ,1.086360 ,535.300000 ,2.728597 ,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,barley,NA,crop,10.000000 ,Short-term,ap
224.000000 ,"brazhnikova, yeleNA v.(2022)",2022.000000 ,43° 27′ n 77° 34′ e,29.036900 ,79.447200 ,talaromyces pinophilus t14,fungi,fungi,greenhouse,fungal suspension,water,fungi yes,"1*107 spore/ml, 1ml/seed",NA,0.300000 ,10000000.000000 ,7.000000 ,spores/seed,yes,seeds,NA,other,NA,unknow,bulk,8.400000 ,NA,26.500000 ,1.423246 ,NA,NA,1.800000 ,0.255273 ,1.700000 ,0.230449 ,NA,NA,NA,NA,NA,NA,12.200000 ,1.086360 ,535.300000 ,2.728597 ,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,barley,NA,crop,10.000000 ,Short-term,ap
224.000000 ,"brazhnikova, yeleNA v.(2022)",2022.000000 ,43° 27′ n 77° 34′ e,29.036900 ,79.447200 ,aspergillus sp. d1,fungi,fungi,greenhouse,fungal suspension,water,fungi yes,"1*107 spore/ml, 1ml/seed",NA,0.300000 ,10000000.000000 ,7.000000 ,spores/seed,yes,seeds,NA,other,NA,unknow,bulk,8.400000 ,NA,26.500000 ,1.423246 ,NA,NA,1.800000 ,0.255273 ,1.700000 ,0.230449 ,NA,NA,NA,NA,NA,NA,12.200000 ,1.086360 ,535.300000 ,2.728597 ,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,barley,NA,crop,10.000000 ,Short-term,ap
225.000000 ,"cao, ming-ao(2022)",2022.000000 ,NA,30.350300 ,112.233500 ,piriformospora indica(pi),fungi,fungi,greenhouse,fungal suspension,water,fungi yes,"2.173*107cfu/ml, 200ml/pot",NA,1.500000 ,2897333333.000000 ,9.461998 ,cfu/kg soil,yes,soils,NA,other,NA,unknow,rhizosphere,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.890000 ,2.032981 ,97.410000 ,1.988604 ,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,NA,camellia oleifera,tree,112.000000 ,Medium-term,ap
225.000000 ,"cao, ming-ao(2022)",2022.000000 ,NA,30.350300 ,112.233500 ,g. mosseae(fm),amf,amf,greenhouse,amf inoculum,water,amf inoculum yes,"1300spores/80g,80g/pot",NA,1.500000 ,867.000000 ,2.938019 ,spores/kg soil,yes,soils,NA,other,NA,unknow,rhizosphere,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.890000 ,2.032981 ,97.410000 ,1.988604 ,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,NA,camellia oleifera,tree,112.000000 ,Medium-term,ap
225.000000 ,"cao, ming-ao(2022)",2022.000000 ,NA,30.350300 ,112.233500 ,g. versiforme(dv),amf,amf,greenhouse,amf inoculum,water,amf inoculum yes,"1300spores/80g,80g/pot",NA,1.500000 ,867.000000 ,2.938019 ,spores/kg soil,yes,soils,NA,other,NA,unknow,rhizosphere,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.890000 ,2.032981 ,97.410000 ,1.988604 ,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,NA,camellia oleifera,tree,112.000000 ,Medium-term,ap
225.000000 ,"cao, ming-ao(2022)",2022.000000 ,NA,30.350300 ,112.233500 ,g. intraradices(ri),amf,amf,greenhouse,amf inoculum,water,amf inoculum yes,"1300spores/80g,80g/pot",NA,1.500000 ,867.000000 ,2.938019 ,spores/kg soil,yes,soils,NA,other,NA,unknow,rhizosphere,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.890000 ,2.032981 ,97.410000 ,1.988604 ,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,NA,camellia oleifera,tree,112.000000 ,Medium-term,ap
225.000000 ,"cao, ming-ao(2022)",2022.000000 ,NA,30.350300 ,112.233500 ,"g. mosseae, g. versiforme, g. intraradices(mix)",amf,amf,greenhouse,amf inoculum,water,amf inoculum yes,"1300spores/80g,80g/pot",NA,1.500000 ,867.000000 ,2.938019 ,spores/kg soil,yes,soils,NA,other,NA,unknow,rhizosphere,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.890000 ,2.032981 ,97.410000 ,1.988604 ,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,NA,camellia oleifera,tree,112.000000 ,Medium-term,ap
226.000000 ,"wang, jiyue(2022)",2022.000000 ,27◦0311.4 n 31◦2005.6 e,27.053167 ,31.334889 ,bacillus cereus,pgpr,bacteria,field,bacterial suspension,water,bacteria yes,NA,NA,field,NA,NA,NA,no,soils,farmland,cropland,NA,sandy,bulk,8.000000 ,0.903090 ,NA,NA,4.500000 ,0.653213 ,0.200000 ,(0.698970),NA,NA,NA,NA,0.650000 ,(0.187087),30.000000 ,1.477121 ,6.000000 ,0.778151 ,130.000000 ,2.113943 ,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,keitt mango,mangifera indica l. cv. keitt,tree,NA,NA,ap
226.000000 ,"wang, jiyue(2022)",2022.000000 ,27◦0311.4 n 31◦2005.6 e,27.053167 ,31.334889 ,bacillus cereus,pgpr,bacteria,field,bacterial suspension,water,bacteria yes,NA,NA,field,NA,NA,NA,no,soils,farmland,cropland,NA,sandy,bulk,8.000000 ,0.903090 ,NA,NA,4.500000 ,0.653213 ,0.200000 ,(0.698970),NA,NA,NA,NA,0.650000 ,(0.187087),30.000000 ,1.477121 ,6.000000 ,0.778151 ,130.000000 ,2.113943 ,unsterilization,NA,no stress,NA,NA,fertilizer,100-sul,NA,no NAtive,keitt mango,mangifera indica l. cv. keitt,tree,NA,NA,ap
226.000000 ,"wang, jiyue(2022)",2022.000000 ,27◦0311.4 n 31◦2005.6 e,27.053167 ,31.334889 ,bacillus cereus,pgpr,bacteria,field,bacterial suspension,water,bacteria yes,NA,NA,field,NA,NA,NA,no,soils,farmland,cropland,NA,sandy,bulk,8.000000 ,0.903090 ,NA,NA,4.500000 ,0.653213 ,0.200000 ,(0.698970),NA,NA,NA,NA,0.650000 ,(0.187087),30.000000 ,1.477121 ,6.000000 ,0.778151 ,130.000000 ,2.113943 ,unsterilization,NA,no stress,NA,NA,fertilizer,75-sul:25-fel,NA,no NAtive,keitt mango,mangifera indica l. cv. keitt,tree,NA,NA,ap
226.000000 ,"wang, jiyue(2022)",2022.000000 ,27◦0311.4 n 31◦2005.6 e,27.053167 ,31.334889 ,bacillus cereus,pgpr,bacteria,field,bacterial suspension,water,bacteria yes,NA,NA,field,NA,NA,NA,no,soils,farmland,cropland,NA,sandy,bulk,8.000000 ,0.903090 ,NA,NA,4.500000 ,0.653213 ,0.200000 ,(0.698970),NA,NA,NA,NA,0.650000 ,(0.187087),30.000000 ,1.477121 ,6.000000 ,0.778151 ,130.000000 ,2.113943 ,unsterilization,NA,no stress,NA,NA,fertilizer,50-sul:50-fel,NA,no NAtive,keitt mango,mangifera indica l. cv. keitt,tree,NA,NA,ap
226.000000 ,"wang, jiyue(2022)",2022.000000 ,27◦0311.4 n 31◦2005.6 e,27.053167 ,31.334889 ,bacillus cereus,pgpr,bacteria,field,bacterial suspension,water,bacteria yes,NA,NA,field,NA,NA,NA,no,soils,farmland,cropland,NA,sandy,bulk,8.000000 ,0.903090 ,NA,NA,4.500000 ,0.653213 ,0.200000 ,(0.698970),NA,NA,NA,NA,0.650000 ,(0.187087),30.000000 ,1.477121 ,6.000000 ,0.778151 ,130.000000 ,2.113943 ,unsterilization,NA,no stress,NA,NA,fertilizer,25-sul:75-fel,NA,no NAtive,keitt mango,mangifera indica l. cv. keitt,tree,NA,NA,ap
226.000000 ,"wang, jiyue(2022)",2022.000000 ,27◦0311.4 n 31◦2005.6 e,27.053167 ,31.334889 ,bacillus cereus,pgpr,bacteria,field,bacterial suspension,water,bacteria yes,NA,NA,field,NA,NA,NA,no,soils,farmland,cropland,NA,sandy,bulk,8.000000 ,0.903090 ,NA,NA,4.500000 ,0.653213 ,0.200000 ,(0.698970),NA,NA,NA,NA,0.650000 ,(0.187087),30.000000 ,1.477121 ,6.000000 ,0.778151 ,130.000000 ,2.113943 ,unsterilization,NA,no stress,NA,NA,fertilizer,100-fel,NA,no NAtive,keitt mango,mangifera indica l. cv. keitt,tree,NA,NA,ap
231.000000 ,"chandra, priyanka(2022)",2022.000000 ,"28.717◦ n, 73.967◦ e",28.717000 ,73.967000 ,funneliformis sps,amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),water,amf inoculum yes,NA,NA,10.000000 ,NA,NA,NA,no,seeds,farmland,cropland,NA,sandy,rhizosphere,8.300000 ,0.919078 ,NA,NA,5.800000 ,0.763428 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.330000 ,1.124830 ,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,NAtive,sorghum,NA,crop,70.000000 ,Short-term,ap
231.000000 ,"chandra, priyanka(2022)",2022.000000 ,"28.717◦ n, 73.967◦ e",28.717000 ,73.967000 ,funneliformis sps,amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),water,amf inoculum yes,NA,NA,10.000000 ,NA,NA,NA,no,seeds,farmland,cropland,NA,sandy,rhizosphere,8.280000 ,0.918030 ,NA,NA,3.200000 ,0.505150 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.600000 ,1.164353 ,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,NAtive,sorghum,NA,crop,70.000000 ,Short-term,ap
231.000000 ,"chandra, priyanka(2022)",2022.000000 ,"28.717◦ n, 73.967◦ e",28.717000 ,73.967000 ,funneliformis sps,amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),water,amf inoculum yes,NA,NA,10.000000 ,NA,NA,NA,no,seeds,farmland,cropland,NA,not sandy,rhizosphere,9.000000 ,0.954243 ,NA,NA,3.400000 ,0.531479 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.200000 ,1.181844 ,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,NAtive,sorghum,NA,crop,70.000000 ,Short-term,ap
234.000000 ,"zhao, yihan(2022)",2022.000000 ,"(39.31249°n, 110.2097°e)",39.312490 ,110.209700 ,"glomus mosseae, glomus etunicatum",amf,amf,field,amf inoculum( consisted of soil colonized root fragments),water,amf inoculum yes,NA,NA,field,0.400000 ,(0.397940),propagules/ha soil,yes,seeds,NA,other,NA,sandy,bulk,NA,NA,NA,NA,8.000000 ,0.903090 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,"alfalfa, barley","medicago ruthenica l., hordeum vulgare l.",herbaceous plants,120.000000 ,Medium-term,ap
234.000000 ,"zhao, yihan(2022)",2022.000000 ,"(39.31249°n, 110.2097°e)",39.312490 ,110.209700 ,"glomus mosseae, glomus etunicatum",amf,amf,field,amf inoculum( consisted of soil colonized root fragments),water,amf inoculum yes,NA,NA,field,0.400000 ,(0.397940),propagules/ha soil,yes,seeds,NA,other,NA,sandy,bulk,NA,NA,NA,NA,8.000000 ,0.903090 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,fertilizer,NAno humus,NA,no NAtive,"alfalfa, barley","medicago ruthenica l., hordeum vulgare l.",herbaceous plants,120.000000 ,Medium-term,ap
234.000000 ,"zhao, yihan(2022)",2022.000000 ,"(39.31249°n, 110.2097°e)",39.312490 ,110.209700 ,"glomus mosseae, glomus etunicatum",amf,amf,field,amf inoculum( consisted of soil colonized root fragments),water,amf inoculum yes,NA,NA,field,0.400000 ,(0.397940),propagules/ha soil,yes,seeds,NA,other,NA,sandy,bulk,NA,NA,NA,NA,8.000000 ,0.903090 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,fertilizer,NAno humus+fertilizer,NA,no NAtive,"alfalfa, barley","medicago ruthenica l., hordeum vulgare l.",herbaceous plants,120.000000 ,Medium-term,ap
235.000000 ,"saranya, kailasam(2022)",2022.000000 ,"lat. 9◦18′22.92′′ n, long. 79◦
20′31.62′′ e",9.306367 ,79.342117 ,bacterial strain kscas3,pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,10.000000 ,NA,NA,NA,no,seeds,farmland,cropland,NA,unknow,bulk,8.200000 ,0.913814 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,rice,NA,crop,30.000000 ,Short-term,ap
235.000000 ,"saranya, kailasam(2022)",2022.000000 ,"lat. 9◦18′22.92′′ n, long. 79◦
20′31.62′′ e",9.306367 ,79.342117 ,bacterial strain kscas3,pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,10.000000 ,NA,NA,NA,no,seeds,farmland,cropland,NA,unknow,bulk,8.200000 ,0.913814 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,tomato,NA,herbaceous plants,30.000000 ,Short-term,ap
235.000000 ,"saranya, kailasam(2022)",2022.000000 ,"lat. 9◦18′22.92′′ n, long. 79◦
20′31.62′′ e",9.306367 ,79.342117 ,bacterial strain kscas3,pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,10.000000 ,NA,NA,NA,no,seeds,farmland,cropland,NA,unknow,bulk,8.200000 ,0.913814 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,chilli,NA,herbaceous plants,30.000000 ,Short-term,ap
236.000000 ,"sun, yu(2022)",2022.000000 ,"118◦86′23′′ e, 32◦01′30′ ′ n",32.025000 ,119.439722 ,pseudomoNAs grimontii,pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,20.000000 ,NA,NA,NA,no,roots+soils,farmland,cropland,NA,unknow,bulk,6.820000 ,0.833784 ,NA,NA,0.020012 ,(1.698718),NA,NA,1.860000 ,0.269513 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,rice,NA,crop,NA,NA,ap
236.000000 ,"sun, yu(2022)",2022.000000 ,"118◦86′23′′ e, 32◦01′30′ ′ n",32.025000 ,119.439722 ,pantoea vagans,pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,20.000000 ,NA,NA,NA,no,roots+soils,farmland,cropland,NA,unknow,bulk,6.820000 ,0.833784 ,NA,NA,0.020012 ,(1.698718),NA,NA,1.860000 ,0.269513 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,rice,NA,crop,NA,NA,ap
236.000000 ,"sun, yu(2022)",2022.000000 ,"118◦86′23′′ e, 32◦01′30′ ′ n",32.025000 ,119.439722 ,pseudomoNAs veronii,pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,20.000000 ,NA,NA,NA,no,roots+soils,farmland,cropland,NA,unknow,bulk,6.820000 ,0.833784 ,NA,NA,0.020012 ,(1.698718),NA,NA,1.860000 ,0.269513 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,rice,NA,crop,NA,NA,ap
236.000000 ,"sun, yu(2022)",2022.000000 ,"118◦86′23′′ e, 32◦01′30′ ′ n",32.025000 ,119.439722 ,pseudomoNAs fluorescens,pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,20.000000 ,NA,NA,NA,no,roots+soils,farmland,cropland,NA,unknow,bulk,6.820000 ,0.833784 ,NA,NA,0.020012 ,(1.698718),NA,NA,1.860000 ,0.269513 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,rice,NA,crop,NA,NA,ap
236.000000 ,"sun, yu(2022)",2022.000000 ,"118◦86′23′′ e, 32◦01′30′ ′ n",32.025000 ,119.439722 ,pseudomoNAs fluorescens,pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,20.000000 ,NA,NA,NA,no,roots+soils,farmland,cropland,NA,unknow,bulk,6.820000 ,0.833784 ,NA,NA,0.020012 ,(1.698718),NA,NA,1.860000 ,0.269513 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,rice,NA,crop,NA,NA,ap
236.000000 ,"sun, yu(2022)",2022.000000 ,"118◦86′23′′ e, 32◦01′30′ ′ n",32.025000 ,119.439722 ,enterobacter sp.,pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,20.000000 ,NA,NA,NA,no,roots+soils,farmland,cropland,NA,unknow,bulk,6.820000 ,0.833784 ,NA,NA,0.020012 ,(1.698718),NA,NA,1.860000 ,0.269513 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,rice,NA,crop,NA,NA,ap
236.000000 ,"sun, yu(2022)",2022.000000 ,"118◦86′23′′ e, 32◦01′30′ ′ n",32.025000 ,119.439722 ,pseudomoNAs putida,pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,20.000000 ,NA,NA,NA,no,roots+soils,farmland,cropland,NA,unknow,bulk,6.820000 ,0.833784 ,NA,NA,0.020012 ,(1.698718),NA,NA,1.860000 ,0.269513 ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,rice,NA,crop,NA,NA,ap
