study.id,publication,pubyear,location,Latitude,Longitude,microbial.NAme,microbial.type,inoculant.type,experimental.type,inoculum.in.tr,inoculum.in.ck,inoculum,inoculation.amount,inoculation.amount.1,soil.weight,fiNAl.inoculation.amount,log10,unit,inoculant.quantity,inoculation.location,soil.use.type,soil.origin,soil.type,sandy.or.not.sandy,extraction.part,soil.ph,log10ph,soil.tc,log10tc,soil.soc,log10soc,tn,log10tn,tp,log10tp,organic.p,log10op,tk,log10tk,an,log10an,ap,log10ap,ak,log10ak,sterilization,application.background,stress,specific.background,rate,fertilizer,fertilizer.type,supply.rate,NAtive,plant,plant.latin,plant.type,experimental.duration,experimental.periods,variable,methods,unit.1,xc,sc,nc,xe,se,ne,ph,xc.1,xe.1,RRpH,yield,xc.2,xe.2,RRyield,plant.biomass,xc.3,xe.3,RRbiomass,leaf.biomass,xc.4,xe.4,RRleaf_biomass,shoot.biomass,xc.5,xe.5,RRshoot_biomass,root.biomass,xc.6,xe.6,RRroot_biomass,plant_p_leaf,xc.7,xe.7,RR_pleaf,plant_p_grain,xc.8,xe.8,RR_pgrain,plant_p_shoot,xc.9,xe.9,RR_pshoot,plant_p_root,xc.10,xe.10,RR_proot,plant_p,xc.11,xe.11,RR_pplant,RR,Vi
345,"hariprasad, p.(2009)",2009,NA,15.3173,75.7139,psrb38,bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,NA,unknow,rhizosphere,6.9,0.838849,NA,NA,21.055684,1.323369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,tomato,NA,herbaceous plants,30,Short-term,ap,olsen,ug/g,30,1.15,6,44,1.15,6,ph,6,6.1,0.016529,NA,NA,NA,NA,NA,0.041,0.052,0.237672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26,1.3,0.031252544,0.382992252,0.000358759
345,"hariprasad, p.(2009)",2009,NA,15.3173,75.7139,psrb41,bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,NA,unknow,rhizosphere,6.9,0.838849,NA,NA,21.055684,1.323369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,tomato,NA,herbaceous plants,30,Short-term,ap,olsen,ug/g,30,1.15,6,41,2.88,6,ph,6,5.9,-0.016807,NA,NA,NA,NA,NA,0.041,0.04,-0.024693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26,1.41,0.112477983,0.312374685,0.001067275
346,"alguacil, m. m.(2008)",2008,"(coordiNAtes: 1	050 w
and 38	100 n)",38.166667,â1.083333,glomus intraradices schenck & smith (eez 1,amf,amf,field,"amf inoculum( consisted of soil colonized root fragments), bacterial suspension",sterilized amf inoculum,amf yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,NA,unknow,rhizosphere,8.5,0.929419,NA,NA,10.3,1.012837,0.95,-0.022276,NA,NA,NA,NA,NA,NA,NA,NA,7,0.845098,222,2.346353,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,NA,dorycnium pentaphyllum l.,herbaceous plants,365,Medium-term,ap,olsen,ug/g,1.5,0.223607,5,1.6,0.223607,5,ph,8.73,8.68,-0.005744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.064538521,0.00835071
346,"alguacil, m. m.(2008)",2008,"(coordiNAtes: 1	050 w
and 38	100 n)",38.166667,â1.083333,"glomus deserticola (trappe,bloss. & menge) (eez 45)",amf,amf,field,"amf inoculum( consisted of soil colonized root fragments), bacterial suspension",sterilized amf inoculum,amf yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,NA,unknow,rhizosphere,8.5,0.929419,NA,NA,10.3,1.012837,0.95,-0.022276,NA,NA,NA,NA,NA,NA,NA,NA,7,0.845098,222,2.346353,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,NA,dorycnium pentaphyllum l.,herbaceous plants,365,Medium-term,ap,olsen,ug/g,1.5,0.223607,5,1.9,0.223607,5,ph,8.73,8.64,-0.010363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.236388778,0.007214541
346,"alguacil, m. m.(2008)",2008,"(coordiNAtes: 1	050 w
and 38	100 n)",38.166667,â1.083333,glomus mosseae (nicol & gerd.),amf,amf,field,"amf inoculum( consisted of soil colonized root fragments), bacterial suspension",sterilized amf inoculum,amf yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,NA,unknow,rhizosphere,8.5,0.929419,NA,NA,10.3,1.012837,0.95,-0.022276,NA,NA,NA,NA,NA,NA,NA,NA,7,0.845098,222,2.346353,unsterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,NA,dorycnium pentaphyllum l.,herbaceous plants,365,Medium-term,ap,olsen,ug/g,1.5,0.223607,5,1.8,0.223607,5,ph,8.73,8.66,-0.008051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.182321557,0.007530878
346,"alguacil, m. m.(2008)",2008,"(coordiNAtes: 1	050 w
and 38	100 n)",38.166667,â1.083333,glomus intraradices schenck & smith (eez 1,amf,amf,field,"amf inoculum( consisted of soil colonized root fragments), bacterial suspension",sterilized amf inoculum,amf yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,NA,unknow,rhizosphere,8.5,0.929419,NA,NA,10.3,1.012837,0.95,-0.022276,NA,NA,NA,NA,NA,NA,NA,NA,7,0.845098,222,2.346353,unsterilization,NA,no stress,NA,NA,fertilizer,fermented dryoc residue,NA,no NAtive,NA,dorycnium pentaphyllum l.,herbaceous plants,365,Medium-term,ap,olsen,ug/g,5.5,0.223607,5,4,0.223607,5,ph,8.53,8.59,0.007009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.318453731,0.00095558
346,"alguacil, m. m.(2008)",2008,"(coordiNAtes: 1	050 w
and 38	100 n)",38.166667,â1.083333,"glomus deserticola (trappe,bloss. & menge) (eez 45)",amf,amf,field,"amf inoculum( consisted of soil colonized root fragments), bacterial suspension",sterilized amf inoculum,amf yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,NA,unknow,rhizosphere,8.5,0.929419,NA,NA,10.3,1.012837,0.95,-0.022276,NA,NA,NA,NA,NA,NA,NA,NA,7,0.845098,222,2.346353,unsterilization,NA,no stress,NA,NA,fertilizer,fermented dryoc residue,NA,no NAtive,NA,dorycnium pentaphyllum l.,herbaceous plants,365,Medium-term,ap,olsen,ug/g,5.5,0.223607,5,4.7,0.67082,5,ph,8.53,8.52,-0.001173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.157185584,0.004404816
346,"alguacil, m. m.(2008)",2008,"(coordiNAtes: 1	050 w
and 38	100 n)",38.166667,â1.083333,glomus mosseae (nicol & gerd.),amf,amf,field,"amf inoculum( consisted of soil colonized root fragments), bacterial suspension",sterilized amf inoculum,amf yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,NA,unknow,rhizosphere,8.5,0.929419,NA,NA,10.3,1.012837,0.95,-0.022276,NA,NA,NA,NA,NA,NA,NA,NA,7,0.845098,222,2.346353,unsterilization,NA,no stress,NA,NA,fertilizer,fermented dryoc residue,NA,no NAtive,NA,dorycnium pentaphyllum l.,herbaceous plants,365,Medium-term,ap,olsen,ug/g,5.5,0.223607,5,4.4,0.223607,5,ph,8.53,8.47,-0.007059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.223143551,0.000847109
348,"canbolat, mustafa y(2006)",2006,NA,39.9043,41.2679,paenibacillus polymyxa rc05,bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,NA,not sandy,bulk,6.9,0.838849,NA,NA,10.440835,1.018735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7,1.136721,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,barley,NA,crop,45,Short-term,ap,unknow,NA,14.4,0.69282,3,13.9,0.34641,3,ph,6.86,6.84,-0.00292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,0.66,0.297834,NA,0.24,0.26,0.080043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.3,0.182321557,-0.035339366,0.000978633
348,"canbolat, mustafa y(2006)",2006,NA,39.9043,41.2679,bacillus licheniformis rc04,bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,NA,not sandy,bulk,6.9,0.838849,NA,NA,10.440835,1.018735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7,1.136721,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,barley,NA,crop,45,Short-term,ap,unknow,NA,14.4,0.69282,3,14.1,0.69282,3,ph,6.86,6.85,-0.001459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,0.67,0.312872,NA,0.24,0.27,0.117783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.3,0.182321557,-0.021053409,0.001576392
348,"canbolat, mustafa y(2006)",2006,NA,39.9043,41.2679,pseudomoNAs putida rc06,bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,NA,not sandy,bulk,6.9,0.838849,NA,NA,10.440835,1.018735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7,1.136721,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,barley,NA,crop,45,Short-term,ap,unknow,NA,14.4,0.69282,3,14.2,0.69282,3,ph,6.86,6.85,-0.001459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,0.64,0.267063,NA,0.24,0.26,0.080043,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.33,0.277631737,-0.013986242,0.001565097
348,"canbolat, mustafa y(2006)",2006,NA,39.9043,41.2679,bacillus osu-142,bacteria,bacteria,greenhouse,bacterial suspension,water,bacteria yes,NA,NA,NA,NA,NA,NA,no,soils,NA,other,NA,not sandy,bulk,6.9,0.838849,NA,NA,10.440835,1.018735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7,1.136721,NA,NA,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,barley,NA,crop,45,Short-term,ap,unknow,NA,14.4,0.69282,3,13.9,0.519615,3,ph,6.86,6.85,-0.001459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49,0.7,0.356675,NA,0.24,0.27,0.117783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,0.31,0.21511138,-0.035339366,0.001237418
349,"liu, a.(2003)",2003,NA,45.3867,â75.7149,"glomus intraradices schenck & smith, daom 181602",amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,10,NA,NA,NA,no,soils,NA,other,NA,unknow,bulk,6.5,0.812913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,1.623249,12.52,1.097604,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,maize,NA,crop,21,Short-term,ap,mehlich,NA,36.7,4.26,4,35.5,3.44,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.033244059,0.005715897
349,"liu, a.(2003)",2003,NA,45.3867,â75.7149,"glomus intraradices schenck & smith, daom 181602",amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,10,NA,NA,NA,no,soils,NA,other,NA,unknow,bulk,6.5,0.812913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,1.623249,12.52,1.097604,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,maize,NA,crop,21,Short-term,ap,mehlich,NA,35.7,3.16,4,36.7,3.7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027626066,0.004499783
349,"liu, a.(2003)",2003,NA,45.3867,â75.7149,"glomus intraradices schenck & smith, daom 181602",amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,10,NA,NA,NA,no,soils,NA,other,NA,unknow,bulk,6.5,0.812913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,1.623249,12.52,1.097604,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,maize,NA,crop,21,Short-term,ap,mehlich,NA,38.2,4.12,4,37.6,3.84,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.015831465,0.005515604
349,"liu, a.(2003)",2003,NA,45.3867,â75.7149,"glomus intraradices schenck & smith, daom 181602",amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,10,NA,NA,NA,no,soils,NA,other,NA,unknow,bulk,6.5,0.812913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,1.623249,12.52,1.097604,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,maize,NA,crop,42,Short-term,ap,mehlich,NA,30.2,3.24,4,31.5,2.82,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.042145621,0.004881133
349,"liu, a.(2003)",2003,NA,45.3867,â75.7149,"glomus intraradices schenck & smith, daom 181602",amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,10,NA,NA,NA,no,soils,NA,other,NA,unknow,bulk,6.5,0.812913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,1.623249,12.52,1.097604,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,maize,NA,crop,42,Short-term,ap,mehlich,NA,30.5,2.94,4,27.2,2.64,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11450971,0.004678028
349,"liu, a.(2003)",2003,NA,45.3867,â75.7149,"glomus intraradices schenck & smith, daom 181602",amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,10,NA,NA,NA,no,soils,NA,other,NA,unknow,bulk,6.5,0.812913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,1.623249,12.52,1.097604,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,maize,NA,crop,42,Short-term,ap,mehlich,NA,35.7,3.08,4,34.8,2.72,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.025533302,0.003388105
349,"liu, a.(2003)",2003,NA,45.3867,â75.7149,"glomus intraradices schenck & smith, daom 181602",amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,10,NA,NA,NA,no,soils,NA,other,NA,unknow,bulk,6.5,0.812913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,1.623249,12.52,1.097604,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,maize,NA,crop,63,Short-term,ap,mehlich,NA,23.7,1.76,4,22.5,1.82,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.051959739,0.00301445
349,"liu, a.(2003)",2003,NA,45.3867,â75.7149,"glomus intraradices schenck & smith, daom 181602",amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,10,NA,NA,NA,no,soils,NA,other,NA,unknow,bulk,6.5,0.812913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,1.623249,12.52,1.097604,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,maize,NA,crop,63,Short-term,ap,mehlich,NA,22.8,1.68,4,19.5,1.56,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.15634607,0.002957341
349,"liu, a.(2003)",2003,NA,45.3867,â75.7149,"glomus intraradices schenck & smith, daom 181602",amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,10,NA,NA,NA,no,soils,NA,other,NA,unknow,bulk,6.5,0.812913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,1.623249,12.52,1.097604,sterilization,NA,no stress,NA,NA,no fertilizer,NA,NA,no NAtive,maize,NA,crop,63,Short-term,ap,mehlich,NA,33.2,2.62,4,29.7,2.24,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11140283,0.002978998
349,"liu, a.(2003)",2003,NA,45.3867,â75.7149,"glomus intraradices schenck & smith, daom 181602",amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,10,NA,NA,NA,no,soils,NA,other,NA,unknow,bulk,6.5,0.812913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,1.623249,12.52,1.097604,sterilization,NA,no stress,NA,NA,fertilizer,p fertilizer,40,no NAtive,maize,NA,crop,21,Short-term,ap,mehlich,NA,64.5,5.68,4,62.3,6.34,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.034703798,0.004527792
349,"liu, a.(2003)",2003,NA,45.3867,â75.7149,"glomus intraradices schenck & smith, daom 181602",amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,10,NA,NA,NA,no,soils,NA,other,NA,unknow,bulk,6.5,0.812913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,1.623249,12.52,1.097604,sterilization,NA,no stress,NA,NA,fertilizer,p fertilizer,40,no NAtive,maize,NA,crop,21,Short-term,ap,mehlich,NA,62.4,5.52,4,61.7,6.3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.011281344,0.004562819
349,"liu, a.(2003)",2003,NA,45.3867,â75.7149,"glomus intraradices schenck & smith, daom 181602",amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,10,NA,NA,NA,no,soils,NA,other,NA,unknow,bulk,6.5,0.812913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,1.623249,12.52,1.097604,sterilization,NA,no stress,NA,NA,fertilizer,p fertilizer,40,no NAtive,maize,NA,crop,21,Short-term,ap,mehlich,NA,65.3,6.46,4,66.2,7.04,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013688427,0.005273972
349,"liu, a.(2003)",2003,NA,45.3867,â75.7149,"glomus intraradices schenck & smith, daom 181602",amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,10,NA,NA,NA,no,soils,NA,other,NA,unknow,bulk,6.5,0.812913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,1.623249,12.52,1.097604,sterilization,NA,no stress,NA,NA,fertilizer,p fertilizer,40,no NAtive,maize,NA,crop,42,Short-term,ap,mehlich,NA,56.5,2.74,4,54.2,4.76,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.04155973,0.00251617
349,"liu, a.(2003)",2003,NA,45.3867,â75.7149,"glomus intraradices schenck & smith, daom 181602",amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,10,NA,NA,NA,no,soils,NA,other,NA,unknow,bulk,6.5,0.812913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,1.623249,12.52,1.097604,sterilization,NA,no stress,NA,NA,fertilizer,p fertilizer,40,no NAtive,maize,NA,crop,42,Short-term,ap,mehlich,NA,54.7,5.34,4,55.3,3.32,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.010909199,0.003283667
349,"liu, a.(2003)",2003,NA,45.3867,â75.7149,"glomus intraradices schenck & smith, daom 181602",amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,10,NA,NA,NA,no,soils,NA,other,NA,unknow,bulk,6.5,0.812913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,1.623249,12.52,1.097604,sterilization,NA,no stress,NA,NA,fertilizer,p fertilizer,40,no NAtive,maize,NA,crop,42,Short-term,ap,mehlich,NA,62.5,7.06,4,60.5,9.7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.032523192,0.009616464
349,"liu, a.(2003)",2003,NA,45.3867,â75.7149,"glomus intraradices schenck & smith, daom 181602",amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,10,NA,NA,NA,no,soils,NA,other,NA,unknow,bulk,6.5,0.812913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,1.623249,12.52,1.097604,sterilization,NA,no stress,NA,NA,fertilizer,p fertilizer,40,no NAtive,maize,NA,crop,63,Short-term,ap,mehlich,NA,44.7,3.44,4,43.8,3.46,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.020339684,0.003040684
349,"liu, a.(2003)",2003,NA,45.3867,â75.7149,"glomus intraradices schenck & smith, daom 181602",amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,NA,NA,10,NA,NA,NA,no,soils,NA,other,NA,unknow,bulk,6.5,0.812913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,1.623249,12.52,1.097604,sterilization,NA,no stress,NA,NA,fertilizer,p fertilizer,40,no NAtive,maize,NA,crop,63,Short-term,ap,mehlich,NA,43.7,3.3,4,38.9,3.26,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.116353851,0.003181428
