study id,publication,pubyear,location,Latitude,Longitude,microbial name,microbial type,inoculant type,experimental type,inoculum in tr,inoculum in ck,inoculum,inoculation amount,inoculation amount,soil weight,final inoculation amount,log10,unit,inoculant quantity ,inoculation location,soil use type,soil origin,soil type,sandy or not sandy,extraction part,soil ph,log10ph,soil tc,log10tc,soil soc,log10soc,tn,log10tn,tp,log10tp,organic p,log10op,tk,log10tk,an,log10an,ap,log10ap,ak,log10ak,sterilization,application background,stress,specific background,rate,fertilizer,fertilizer type,supply rate,native,plant,plant latin,plant type,experimental duration,experimental.periods,variable,methods,unit,xc,sc,nc,xe,se,ne,ph,xc,xe,RRpH,yield,xc,xe,RRyield,plant biomass,xc,xe,RRbiomass,leaf biomass,xc,xe,RRleaf_biomass,shoot biomass,xc,xe,RRshoot_biomass,root biomass,xc,xe,RRroot_biomass,plant_p_leaf,xc,xe,RR_pleaf,plant_p_grain,xc,xe,RR_pgrain,plant_p_shoot,xc,xe,RR_pshoot,plant_p_root,xc,xe,RR_proot,plant_p,xc,xe,RR_pplant
256.000000 ,"tahiri, abdel-ilah(2022)",2022.000000 ,"marrakesh(31°320 3000 n, 08°010 1400w)",31.534167 ,−8.020556,"glomus sp, sclerocystis sp, acaulospora sp(amf2), bs14 (acinetobacter sp.), bs36 (rahnella aquatilis)",mix,mix,field,mix,water,mix yes,na,na,na,na,na,na,no,soils,na,other,na,sandy,bulk,8.090000 ,0.907949 ,na,na,15.300000 ,1.184691 ,na,na,na,na,na,na,na,na,na,na,74.640000 ,1.872972 ,na,na,unsterilization,na,no stress,na,na,fertilizer,compost,na,no native,lettuce,lactuca sativa l.,herbaceous plants,60.000000 ,Short-term,ap,olsen,mg/kg,91.890000 ,3.190000 ,3.000000 ,135.020000 ,5.660000 ,3.000000 ,ph,7.890000 ,7.860000 ,(0.003810),na,48.780000 ,52.820000 ,0.079570 ,na,44.380000 ,39.850000 ,(0.107667),na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,54.910000 ,65.970000 ,0.183504612
259.000000 ,"nopphakat, khachonphong(2022)",2022.000000 ,na,7.006900 ,100.485000 ,amf,amf,amf,greenhouse,amf spores,water,amf yes,1000 spores/pot,na,1l,1000.000000 ,3.000000 ,spores/l soil,yes,soils,mix of compost and sand,other,na,unknow,bulk,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,rice,oryza sativa subsp. japonica cv. nipponbare,crop,42.000000 ,Short-term,ap,unknow,ppm,101.830000 ,13.841261 ,5.000000 ,125.060000 ,10.420077 ,5.000000 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,1.160000 ,0.790000 ,(0.384142),na,0.680000 ,0.350000 ,(0.664160),na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
260.000000 ,"jiang,huanhuan(2021)",2021.000000 ,"yellow river delta area of dongying prefecture, shandong, china (lat 37.5, long 118.3)",37.500000 ,118.300000 ,providencia rettgeri strain (tpm23),pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"1*108cfu/ml, 15ml/pot",na,1.500000 ,1000000000.000000 ,9.000000 ,cfu/kg soil ,yes,soils,na,other,na,unknow,bulk,7.990000 ,0.902547 ,na,na,na,na,0.181310 ,(0.741578),0.278900 ,(0.554551),na,na,2.300210 ,0.361767 ,na,na,9.310000 ,0.968950 ,na,na,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,peanut,na,herbaceous plants,45.000000 ,Short-term,ap,olsen,mg/kg,17.631500 ,8.713700 ,3.000000 ,15.922100 ,3.734500 ,3.000000 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,0.221277 ,0.340426 ,0.430782 ,na,0.148936 ,0.165957 ,0.108212 ,na,0.198496 ,0.345689 ,0.554770 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
260.000000 ,"jiang,huanhuan(2021)",2021.000000 ,"yellow river delta area of dongying prefecture, shandong, china (lat 37.5, long 118.3)",37.500000 ,118.300000 ,providencia rettgeri strain (tpm23),pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"1*108cfu/ml, 15ml/pot",na,1.500000 ,1000000000.000000 ,9.000000 ,cfu/kg soil ,yes,soils,na,other,na,unknow,bulk,7.990000 ,0.902547 ,na,na,na,na,0.181310 ,(0.741578),0.278900 ,(0.554551),na,na,2.300210 ,0.361767 ,na,na,9.310000 ,0.968950 ,na,na,unsterilization,na,no stress,na,na,fertilizer,rock phosphate,na,no native,peanut,na,herbaceous plants,45.000000 ,Short-term,ap,olsen,mg/kg,28.894900 ,2.489600 ,3.000000 ,39.634800 ,2.489700 ,3.000000 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,0.774468 ,0.855319 ,0.099298 ,na,0.221277 ,0.344681 ,0.443204 ,na,0.296822 ,0.829196 ,1.027325 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
261.000000 ,"sherpa, mingma thundu(2021)",2021.000000 ,"27 ◦17′03.65′′ n,88 ◦5′ 49.72′′ e",27.284347 ,88.097144 ,variovorax paradoxus (tf20),pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,na,na,na,na,na,na,no,seeds,na,other,na,unknow,bulk,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,no stress,na,na,no fertilizer,na,na,no native,pea,na,herbaceous plants,45.000000 ,Short-term,ap,bray,kg/ha,15.000000 ,0.500000 ,3.000000 ,18.300000 ,0.500000 ,3.000000 ,ph,6.500000 ,7.200000 ,0.102279 ,na,na,na,#VALUE!,na,2.260000 ,5.120000 ,0.817790 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,0.180000 ,0.320000 ,0.575364 ,na,0.198496 ,0.345689 ,0.554770 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
261.000000 ,"sherpa, mingma thundu(2021)",2021.000000 ,"27 ◦17′03.65′′ n,88 ◦5′ 49.72′′ e",27.284347 ,88.097144 ,bacillus cereus p8,pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,na,na,na,na,na,na,no,seeds,na,other,na,unknow,bulk,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,no stress,na,na,no fertilizer,na,na,no native,pea,na,herbaceous plants,45.000000 ,Short-term,ap,bray,kg/ha,15.000000 ,0.500000 ,3.000000 ,15.300000 ,0.500000 ,3.000000 ,ph,6.500000 ,7.000000 ,0.074108 ,na,na,na,#VALUE!,na,2.260000 ,3.070000 ,0.306313 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,0.180000 ,0.310000 ,0.543615 ,na,0.296822 ,0.829196 ,1.027325 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
262.000000 ,"anli, mohamed(2022)",2022.000000 ,"31°5401800n, 8°0200800w",31.905000 ,−8.035556,rhizoglomus irregulare,amf,amf,field,amf inoculum( consisted of soil colonized root fragments),water,amf inoculum yes,na,na,na,na,na,na,no,soils,farmland,cropland,na,sandy,bulk,8.120000 ,0.909556 ,na,na,8.200000 ,0.913814 ,na,na,na,na,na,na,na,na,na,na,20.600000 ,1.313867 ,na,na,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,lettuce,na,herbaceous plants,60.000000 ,Short-term,ap,olsen,mg/kg,2.630000 ,0.538888 ,6.000000 ,24.040000 ,1.445199 ,6.000000 ,ph,7.620000 ,7.900000 ,0.036086 ,na,15.880000 ,31.450000 ,0.683339 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,317.600000 ,629.000000 ,0.683339 ,na,18.740000 ,26.120000 ,0.332041 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,3.529412 ,6.689076 ,0.639344 ,na,na,na,#VALUE!,na,na,na,#VALUE!
262.000000 ,"anli, mohamed(2022)",2022.000000 ,"31°5401800n, 8°0200800w",31.905000 ,−8.035556,rhizoglomus irregulare,amf,amf,field,amf inoculum( consisted of soil colonized root fragments),water,amf inoculum yes,na,na,na,na,na,na,no,soils,farmland,cropland,na,sandy,bulk,8.120000 ,0.909556 ,na,na,8.200000 ,0.913814 ,na,na,na,na,na,na,na,na,na,na,20.600000 ,1.313867 ,na,na,unsterilization,na,no stress,na,na,fertilizer,na,na,no native,lettuce,na,herbaceous plants,60.000000 ,Short-term,ap,olsen,mg/kg,17.740000 ,2.082066 ,6.000000 ,29.500000 ,4.041658 ,6.000000 ,ph,7.590000 ,7.810000 ,0.028573 ,na,24.010000 ,36.000000 ,0.405049 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,480.200000 ,719.500000 ,0.404354 ,na,25.620000 ,28.700000 ,0.113524 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,5.848739 ,7.226891 ,0.211583 ,na,na,na,#VALUE!,na,na,na,#VALUE!
264.000000 ,"fu, lei(2022)",2022.000000 ,"tangshan town, nanjing, china",31.985000 ,118.905000 ,glomus coronatum,amf,amf,greenhouse,amf inoculum( consisted of soil colonized root fragments),water,amf inoculum yes,na,na,2.500000 ,na,na,na,no,soils,na,other,na,unknow,bulk,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,sterilization,na,no stress,na,na,no fertilizer,na,na,no native,na,tagetes patula l.,herbaceous plants,56.000000 ,Short-term,ap,olsen,mg/kg,30.170000 ,1.040000 ,4.000000 ,38.570000 ,1.010000 ,4.000000 ,ph,8.780000 ,8.620000 ,(0.018391),na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,7.060000 ,19.047200 ,0.992475 ,na,0.727501 ,1.428420 ,0.674709 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
265.000000 ,"cheng, xiao-fen(2022)",2022.000000 ,"(31◦8′ n, 110◦46′ e, 200 m altitude",31.133333 ,110.766667 ,diversispora versiformis,amf,amf,field,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,na,na,na,na,na,na,no,soils,plantation,plantation,na,unknow,rhizosphere,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,na,newhall navel,tree,233.000000 ,Medium-term,ap,bray,mg/g,65.973700 ,9.190400 ,4.000000 ,73.851200 ,9.190400 ,4.000000 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
265.000000 ,"cheng, xiao-fen(2022)",2022.000000 ,"(31◦8′ n, 110◦46′ e, 200 m altitude",31.133333 ,110.766667 ,diversispora spurca,amf,amf,field,amf inoculum( consisted of soil colonized root fragments),sterilized amf inoculum,amf yes,na,na,na,na,na,na,no,soils,plantation,plantation,na,unknow,rhizosphere,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,na,newhall navel,tree,233.000000 ,Medium-term,ap,bray,mg/g,65.973700 ,9.190400 ,4.000000 ,88.621400 ,9.846900 ,4.000000 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
265.000000 ,"cheng, xiao-fen(2022)",2022.000000 ,"(31◦8′ n, 110◦46′ e, 200 m altitude",31.133333 ,110.766667 ,piriformospora indica,fungi,fungi,field,fungal suspension,sterilized fungal suspension,fungi yes,na,na,na,na,na,na,no,soils,plantation,plantation,na,unknow,rhizosphere,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,na,newhall navel,tree,233.000000 ,Medium-term,ap,bray,mg/g,65.973700 ,9.190400 ,4.000000 ,112.582000 ,18.381000 ,4.000000 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
269.000000 ,"he,donglan(2021)",2021.000000 ,"30◦28n, 114◦21e",30.466667 ,114.350000 ,a. pittii gp-1,psb,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"1*107cfu/ml, 10ml/pot",na,0.200000 ,500000000.000000 ,8.698970 ,cfu/kg soil,yes,soils,na,other,na,unknow,rhizosphere,6.900000 ,0.838849 ,5.200000 ,0.716003 ,na,na,6.800000 ,0.832509 ,0.890000 ,(0.050610),na,na,na,na,na,na,220.000000 ,2.342423 ,na,na,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,soybean,na,herbaceous plants,40.000000 ,Short-term,ap,unknow,mg/g,0.220000 ,0.067082 ,5.000000 ,0.630000 ,0.178885 ,5.000000 ,ph,6.910000 ,6.430000 ,(0.071995),na,na,na,#VALUE!,na,0.380000 ,1.530000 ,1.392852 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
269.000000 ,"he,donglan(2021)",2021.000000 ,"30◦28n, 114◦21e",30.466667 ,114.350000 ,a. pittii gp-1,psb,bacteria,greenhouse,bacterial suspension,water,bacteria yes,"1*107cfu/ml, 10ml/pot",na,0.200000 ,500000000.000000 ,8.698970 ,cfu/kg soil,yes,soils,na,other,na,unknow,rhizosphere,6.900000 ,0.838849 ,5.200000 ,0.716003 ,na,na,6.800000 ,0.832509 ,0.890000 ,(0.050610),na,na,na,na,na,na,220.000000 ,2.342423 ,na,na,unsterilization,na,no stress,na,na,fertilizer,na,na,no native,soybean,na,herbaceous plants,40.000000 ,Short-term,ap,unknow,mg/g,0.340000 ,0.134164 ,5.000000 ,0.890000 ,0.201246 ,5.000000 ,ph,6.760000 ,6.250000 ,(0.078441),na,na,na,#VALUE!,na,0.730000 ,2.020000 ,1.017808 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
271.000000 ,"wang, ling(2021)",2021.000000 ,"(28.3◦n, 116.3◦e",28.300000 ,116.300000 ,amf,amf,amf,greenhouse,amf inoculum,water,amf inoculum yes,na,na,11.000000 ,na,na,na,no,soils,na,other,na,unknow,bulk,na,na,na,na,26.200000 ,1.418301 ,2.800000 ,0.447158 ,1.000000 ,0.000000 ,na,na,na,na,na,na,na,na,na,na,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,soybean,na,herbaceous plants,90.000000 ,Short-term,ap,olsen,mg/kg,31.900000 ,2.078461 ,3.000000 ,26.500000 ,0.692820 ,3.000000 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,30.600000 ,66.100000 ,0.770168738
272.000000 ,"duan,bingbing(2021)",2021.000000 ,"38°3'44'n, 105°56'11'e",28.300000 ,116.300000 ,pseudomonas corrugata,pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,na,na,na,na,na,na,no,soils,na,plantation,sandy loam,sandy,bulk,8.030000 ,0.904716 ,na,na,6.600928 ,0.819605 ,0.510000 ,(0.292430),0.390000 ,(0.408935),na,na,na,na,na,na,4.350000 ,0.638489 ,na,na,sterilization,na,no stress,na,na,no fertilizer,na,na,native,grapevine,na,lianas,145.000000 ,Medium-term,ap,olsen,mg/kg,4.230000 ,0.190526 ,3.000000 ,5.470000 ,0.484974 ,3.000000 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,5.790000 ,6.840000 ,0.166655 ,na,4.990000 ,5.840000 ,0.157295 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
272.000000 ,"duan,bingbing(2021)",2021.000000 ,"38°3'44'n, 105°56'11'e",28.300000 ,116.300000 ,enterobacter soli,pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,na,na,na,na,na,na,no,soils,na,plantation,sandy loam,sandy,bulk,8.030000 ,0.904716 ,na,na,6.600928 ,0.819605 ,0.510000 ,(0.292430),0.390000 ,(0.408935),na,na,na,na,na,na,4.350000 ,0.638489 ,na,na,sterilization,na,no stress,na,na,no fertilizer,na,na,native,grapevine,na,lianas,145.000000 ,Medium-term,ap,olsen,mg/kg,4.230000 ,0.190526 ,3.000000 ,5.670000 ,0.138564 ,3.000000 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,5.790000 ,7.020000 ,0.192631 ,na,4.990000 ,5.990000 ,0.182656 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
272.000000 ,"duan,bingbing(2021)",2021.000000 ,"38°3'44'n, 105°56'11'e",28.300000 ,116.300000 ,"pseudomonas corrugata, enterobacter soli",pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,na,na,na,na,na,na,no,soils,na,plantation,sandy loam,sandy,bulk,8.030000 ,0.904716 ,na,na,6.600928 ,0.819605 ,0.510000 ,(0.292430),0.390000 ,(0.408935),na,na,na,na,na,na,4.350000 ,0.638489 ,na,na,sterilization,na,no stress,na,na,no fertilizer,na,na,native,grapevine,na,lianas,145.000000 ,Medium-term,ap,olsen,mg/kg,4.230000 ,0.190526 ,3.000000 ,6.520000 ,0.225167 ,3.000000 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,5.790000 ,8.040000 ,0.328297 ,na,4.990000 ,7.700000 ,0.433784 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
272.000000 ,"duan,bingbing(2021)",2021.000000 ,"38°3'44'n, 105°56'11'e",28.300000 ,116.300000 ,pseudomonas corrugata,pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,na,na,na,na,na,na,no,soils,na,plantation,sandy loam,sandy,bulk,8.030000 ,0.904716 ,na,na,6.600928 ,0.819605 ,0.510000 ,(0.292430),0.390000 ,(0.408935),na,na,na,na,na,na,4.350000 ,0.638489 ,na,na,sterilization,na,stress,dry,na,no fertilizer,na,na,native,grapevine,na,lianas,145.000000 ,Medium-term,ap,olsen,mg/kg,2.600000 ,0.103923 ,3.000000 ,3.130000 ,0.086603 ,3.000000 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,4.940000 ,6.680000 ,0.301753 ,na,3.460000 ,4.430000 ,0.247131 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
272.000000 ,"duan,bingbing(2021)",2021.000000 ,"38°3'44'n, 105°56'11'e",28.300000 ,116.300000 ,enterobacter soli,pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,na,na,na,na,na,na,no,soils,na,plantation,sandy loam,sandy,bulk,8.030000 ,0.904716 ,na,na,6.600928 ,0.819605 ,0.510000 ,(0.292430),0.390000 ,(0.408935),na,na,na,na,na,na,4.350000 ,0.638489 ,na,na,sterilization,na,stress,dry,na,no fertilizer,na,na,native,grapevine,na,lianas,145.000000 ,Medium-term,ap,olsen,mg/kg,2.600000 ,0.103923 ,3.000000 ,3.310000 ,0.103923 ,3.000000 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,4.940000 ,5.920000 ,0.180971 ,na,3.460000 ,4.790000 ,0.325262 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
272.000000 ,"duan,bingbing(2021)",2021.000000 ,"38°3'44'n, 105°56'11'e",28.300000 ,116.300000 ,"pseudomonas corrugata, enterobacter soli",pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,na,na,na,na,na,na,no,soils,na,plantation,sandy loam,sandy,bulk,8.030000 ,0.904716 ,na,na,6.600928 ,0.819605 ,0.510000 ,(0.292430),0.390000 ,(0.408935),na,na,na,na,na,na,4.350000 ,0.638489 ,na,na,sterilization,na,stress,dry,na,no fertilizer,na,na,native,grapevine,na,lianas,145.000000 ,Medium-term,ap,olsen,mg/kg,2.600000 ,0.103923 ,3.000000 ,4.720000 ,0.138564 ,3.000000 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,4.940000 ,6.750000 ,0.312177 ,na,3.460000 ,5.700000 ,0.499198 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
273.000000 ,"escobar diaz,paola andrea(2021)",2021.000000 ,"21◦14′28
′′
s, 48◦17′23
′′
w",−21.241111,−48.289722,b. velezensis strain bv188,pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,na,na,na,na,na,na,no,soils+seeds,na,other,eutrophic red latosol,not sandy,bulk,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,cotton,na,herbaceous plants,70.000000 ,Short-term,ap,olsen,na,27.280000 ,9.369125 ,5.000000 ,20.810000 ,2.459675 ,5.000000 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,27.040000 ,41.530000 ,0.429099 ,na,na,na,#VALUE!,na,20.130000 ,28.580000 ,0.350496 ,na,6.980000 ,13.620000 ,0.668490 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
273.000000 ,"escobar diaz,paola andrea(2021)",2021.000000 ,"21◦14′28
′′
s, 48◦17′23
′′
w",−21.241111,−48.289722,b. subtilis strain bs248,pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,na,na,na,na,na,na,no,soils+seeds,na,other,eutrophic red latosol,not sandy,bulk,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,cotton,na,herbaceous plants,70.000000 ,Short-term,ap,olsen,na,27.280000 ,9.369125 ,5.000000 ,17.840000 ,0.849706 ,5.000000 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,27.040000 ,44.120000 ,0.489596 ,na,na,na,#VALUE!,na,20.130000 ,29.020000 ,0.365774 ,na,6.980000 ,15.070000 ,0.769657 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
273.000000 ,"escobar diaz,paola andrea(2021)",2021.000000 ,"21◦14′28
′′
s, 48◦17′23
′′
w",−21.241111,−48.289722,b. subtilis strain bs290,pgpr,bacteria,greenhouse,bacterial suspension,water,bacteria yes,na,na,na,na,na,na,no,soils+seeds,na,other,eutrophic red latosol,not sandy,bulk,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,cotton,na,herbaceous plants,70.000000 ,Short-term,ap,olsen,na,27.280000 ,9.369125 ,5.000000 ,37.120000 ,5.813777 ,5.000000 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,27.040000 ,49.490000 ,0.604453 ,na,na,na,#VALUE!,na,20.130000 ,28.560000 ,0.349796 ,na,6.980000 ,20.630000 ,1.083697 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
273.000000 ,"escobar diaz,paola andrea(2021)",2021.000000 ,"21◦14′28
′′
s, 48◦17′23
′′
w",−21.241111,−48.289722,a. brasiliensis strain f111,fungi,fungi,greenhouse,fungal spores,water,fungi yes,na,na,na,na,na,na,no,soils+seeds,na,other,eutrophic red latosol,not sandy,bulk,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,cotton,na,herbaceous plants,70.000000 ,Short-term,ap,olsen,na,27.280000 ,9.369125 ,5.000000 ,7.370000 ,0.402492 ,5.000000 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,27.040000 ,41.570000 ,0.430062 ,na,na,na,#VALUE!,na,20.130000 ,28.160000 ,0.335691 ,na,6.980000 ,14.030000 ,0.698149 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
273.000000 ,"escobar diaz,paola andrea(2021)",2021.000000 ,"21◦14′28
′′
s, 48◦17′23
′′
w",−21.241111,−48.289722,a. sydowii strain f112,fungi,fungi,greenhouse,fungal spores,water,fungi yes,na,na,na,na,na,na,no,soils+seeds,na,other,eutrophic red latosol,not sandy,bulk,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,cotton,na,herbaceous plants,70.000000 ,Short-term,ap,olsen,na,27.280000 ,9.369125 ,5.000000 ,17.330000 ,5.321842 ,5.000000 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,27.040000 ,37.430000 ,0.325155 ,na,na,na,#VALUE!,na,20.130000 ,25.800000 ,0.248163 ,na,6.980000 ,10.000000 ,0.359536 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
273.000000 ,"escobar diaz,paola andrea(2021)",2021.000000 ,"21◦14′28
′′
s, 48◦17′23
′′
w",−21.241111,−48.289722,aspergillus sp. versicolor section strain f113,fungi,fungi,greenhouse,fungal spores,water,fungi yes,na,na,na,na,na,na,no,soils+seeds,na,other,eutrophic red latosol,not sandy,bulk,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,unsterilization,na,no stress,na,na,no fertilizer,na,na,no native,cotton,na,herbaceous plants,70.000000 ,Short-term,ap,olsen,na,27.280000 ,9.369125 ,5.000000 ,25.810000 ,5.903219 ,5.000000 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,27.040000 ,54.030000 ,0.692222 ,na,na,na,#VALUE!,na,20.130000 ,31.890000 ,0.460081 ,na,6.980000 ,24.700000 ,1.263754 ,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!,na,na,na,#VALUE!
